customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,avg_charges_per_tenure,charge_difference,total_services,has_online_services,has_streaming,contract_score,payment_risk_score,customer_value_score,loyalty_score
4933-IKULF,Female,1,No,No,17,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Mailed check,20.65,330.6,No,13-24,18.366666666666667,-2.2833333333333314,1,0,0,1,1,11.694999999999997,0.4444444444444444
3583-EKAPL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0,Yes,0-12,27.5,-27.5,2,0,1,0,3,17.2,0.005555555555555556
1304-BCCFO,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,No,0-12,56.44,-13.61,4,1,1,0,1,24.514999999999997,0.25
4104-PVRPS,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.6,1315.35,No,13-24,52.614,-0.9860000000000042,3,1,0,0,1,23.88,0.33333333333333337
9399-APLBT,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,0-12,37.35,-37.35,2,1,0,0,3,23.11,0.005555555555555556
2359-KMGLI,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,13-24,74.46,-5.790000000000006,3,1,0,0,3,31.875,0.13333333333333333
3780-DDGSE,Male,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,No,25-48,76.3111111111111,0.26111111111110574,5,1,1,0,3,34.315,0.19444444444444445
4431-EDMIQ,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.7,554.05,No,0-12,69.25625,-6.4437500000000085,6,1,1,0,3,26.01,0.03888888888888889
0306-JAELE,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,0-12,75.56666666666666,-20.53333333333333,4,1,1,0,3,31.13,0.02777777777777778
6227-HWPWX,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,13-24,62.175,-6.825000000000003,1,0,0,0,0,25.4,0.3833333333333333
0486-LGCCH,Male,0,Yes,Yes,11,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,19.65,225.75,No,0-12,18.8125,-0.8374999999999986,1,0,0,2,1,9.795,0.5611111111111111
0447-BEMNG,Female,0,Yes,No,48,No,No_phone_service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,25-48,43.775510204081634,-1.5244897959183632,3,1,1,0,0,28.589999999999996,0.5666666666666667
4612-SSVHJ,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.45,1671.6,No,13-24,79.6,-1.8500000000000085,2,0,1,0,3,30.834999999999997,0.11111111111111112
5168-MQQCA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.8,No,61-72,109.64109589041097,1.1410958904109663,7,1,1,1,0,55.74999999999999,0.8500000000000001
5949-XIKAE,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,0-12,75.5611111111111,-7.988888888888894,3,1,1,0,3,28.064999999999998,0.044444444444444446
7971-HLVXI,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,No,61-72,83.98424657534247,-0.5157534246575324,3,0,1,2,0,47.949999999999996,1.0
9094-AZPHK,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415.0,No,13-24,88.4375,-11.712500000000006,5,1,1,0,3,35.545,0.08333333333333334
3649-JPUGY,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.6,6201.95,No,61-72,84.95821917808219,-3.6417808219178056,7,1,1,2,0,49.97999999999999,1.0
4472-LVYGI,Female,0,Yes,Yes,0,No,No_phone_service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.55,0.0,No,0-12,0.0,-52.55,4,1,1,2,0,16.964999999999996,0.6
8372-JUXUI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,0-12,37.175,-37.175,2,0,0,0,3,23.004999999999995,0.005555555555555556
3552-CTCYF,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,6597.25,No,61-72,103.08203125,-1.7179687499999972,6,1,1,2,0,51.94,0.95
6778-YSNIH,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.0,114.15,No,0-12,38.050000000000004,-20.949999999999996,3,1,1,0,3,18.900000000000002,0.011111111111111112
0388-EOPEX,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,0-12,46.46666666666667,-27.933333333333337,2,1,0,0,3,23.32,0.011111111111111112
5756-OZRIO,Male,1,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,No,61-72,62.94516129032258,-1.1048387096774164,4,1,1,1,0,38.515,0.788888888888889
6579-JPICP,Male,0,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,20.4,20.4,No,0-12,10.2,-10.2,1,0,0,0,1,6.619999999999999,0.20555555555555557
8205-OTCHB,Male,0,No,No,22,No,No_phone_service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,13-24,39.28695652173913,-4.463043478260872,3,1,1,1,0,20.525000000000002,0.5722222222222222
4134-BSXLX,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.9,1785.65,No,25-48,61.574137931034485,0.6741379310344868,4,1,0,0,1,27.470000000000002,0.35555555555555557
0505-SPOOW,Female,0,Yes,No,70,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Bank transfer (automatic),19.8,1397.65,No,61-72,19.685211267605634,-0.11478873239436638,1,0,0,2,0,27.54,0.9888888888888889
6235-VDHOM,Female,1,No,No,5,No,No_phone_service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,0-12,21.84166666666667,-6.608333333333331,1,1,0,0,3,10.235,0.02777777777777778
7783-YKGDV,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,0-12,95.26538461538462,-4.434615384615384,6,1,1,0,0,34.71,0.36666666666666664
4374-YMUSQ,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),116.25,3899.05,No,25-48,111.40142857142858,-4.848571428571418,8,1,1,1,0,46.87500000000001,0.6388888888888888
4513-CXYIX,Female,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.7,5676.0,No,61-72,78.83333333333333,-1.8666666666666742,3,1,0,2,0,46.510000000000005,0.9944444444444445
3957-HHLMR,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.2,4543.15,No,61-72,63.98802816901408,-1.2119718309859238,4,1,1,1,0,41.56,0.8388888888888888
7803-XOCCZ,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8,No,49-60,81.63773584905661,-2.412264150943386,4,1,0,0,0,41.614999999999995,0.5888888888888889
5736-YEJAX,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),79.45,5502.55,No,61-72,78.60785714285714,-0.8421428571428606,7,1,1,2,0,46.334999999999994,0.9833333333333334
5609-CEBID,Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,13-24,84.87619047619049,-9.223809523809507,5,1,1,0,3,35.23,0.11111111111111112
8981-FJGLA,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.0,851.8,No,0-12,70.98333333333333,-7.016666666666666,3,1,0,0,1,27.3,0.2611111111111111
7218-HKQFK,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,0-12,55.833333333333336,-38.36666666666667,4,1,1,0,3,29.660000000000004,0.011111111111111112
4636-QRJKY,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,0-12,71.83571428571429,-8.664285714285711,3,1,0,0,3,26.55,0.03333333333333333
1135-LMECX,Female,0,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,19.85,19.85,No,0-12,9.925,-9.925,1,0,0,0,1,6.455,0.20555555555555557
4332-MUOEZ,Male,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),94.3,1818.3,No,13-24,86.58571428571429,-7.714285714285708,5,1,1,1,0,35.49,0.5611111111111111
8535-SFUTN,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.45,6300.15,No,61-72,101.61532258064516,-4.834677419354847,6,1,1,0,3,51.435,0.3388888888888889
5956-VKDTT,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,0-12,55.800000000000004,-18.54999999999999,2,0,0,0,3,24.204999999999995,0.02777777777777778
8677-HDZEE,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.45,5916.95,No,49-60,103.80614035087719,-1.6438596491228168,6,1,1,0,0,49.635000000000005,0.6111111111111112
2475-MROZF,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.0,2852.4,No,25-48,92.01290322580645,-2.987096774193546,6,1,0,0,0,38.7,0.4666666666666667
9412-GHEEC,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,25-48,100.77926829268293,-4.0207317073170685,6,1,1,0,0,44.64,0.5222222222222223
3482-ABPKK,Female,0,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.3,1546.3,No,25-48,53.320689655172416,-0.9793103448275815,3,1,0,1,1,25.49,0.5055555555555555
6705-LXORM,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.05,302.6,No,0-12,50.43333333333334,-19.61666666666666,1,0,0,0,3,22.714999999999996,0.02777777777777778
0257-ZESQC,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,25-48,68.90535714285714,-6.294642857142861,2,1,0,0,0,31.059999999999995,0.45
7531-GQHME,Male,0,No,No,12,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Credit card (automatic),20.05,265.45,No,0-12,20.41923076923077,0.3692307692307679,1,0,0,0,0,9.814999999999998,0.36666666666666664
5174-ITUMV,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.4,6989.45,No,61-72,102.7860294117647,-2.613970588235304,6,1,1,1,3,53.120000000000005,0.5222222222222223
4109-CYRBD,Male,1,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.6,1442.0,No,25-48,48.06666666666667,-3.5333333333333314,2,0,0,0,3,24.58,0.16111111111111112
0913-XWSCN,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.5,4713.4,No,49-60,84.16785714285713,-1.3321428571428697,3,0,1,0,0,42.75,0.6055555555555556
6825-UYPFK,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,13-24,73.27499999999999,-2.325000000000003,2,0,0,0,0,29.979999999999993,0.42777777777777776
8397-MVTAZ,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,25-48,99.42857142857143,-0.6214285714285666,5,1,1,0,3,41.214999999999996,0.18888888888888888
0750-EBAIU,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,91.25,4738.3,No,49-60,89.40188679245283,-1.848113207547172,4,1,1,1,3,43.975,0.4388888888888889
8606-CIQUL,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8399.15,No,61-72,115.05684931506849,-0.6931506849315099,8,1,1,2,0,58.325,1.0
3571-DPYUH,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),94.7,5430.35,No,49-60,92.03983050847458,-2.660169491525423,5,1,1,1,0,47.010000000000005,0.7722222222222221
7601-GNDYK,Male,0,Yes,Yes,35,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,19.6,686.95,No,25-48,19.081944444444446,-0.5180555555555557,1,0,0,2,1,16.979999999999997,0.6944444444444444
0356-OBMAC,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.9,5706.3,No,49-60,100.11052631578947,0.21052631578946546,6,1,1,2,0,48.37,0.9111111111111112
8067-NIOYM,Female,0,Yes,Yes,24,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,Yes,Credit card (automatic),21.1,490.65,No,13-24,19.625999999999998,-1.4740000000000038,1,0,0,2,0,14.129999999999999,0.7333333333333334
1403-GYAFU,Male,0,Yes,Yes,70,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Credit card (automatic),20.05,1360.25,No,61-72,19.158450704225352,-0.8915492957746487,1,0,0,2,0,27.615,0.9888888888888889
4234-XTNEA,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,174.45,No,0-12,58.15,-21.800000000000004,2,0,1,0,3,24.985,0.011111111111111112
1297-VQDRP,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.15,7379.8,No,61-72,106.9536231884058,-0.19637681159420595,6,1,1,1,0,53.94500000000001,0.8277777777777777
9282-IZGQK,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,0-12,42.5,-42.5,3,0,1,0,3,26.400000000000002,0.005555555555555556
5348-CAGXB,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.55,1021.75,No,0-12,78.59615384615384,-10.953846153846158,4,1,1,0,3,31.264999999999997,0.06666666666666667
0621-HJWXJ,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.55,5029.05,No,61-72,78.57890625,-2.9710937499999943,3,1,0,0,0,43.964999999999996,0.65
5844-QVTAT,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.45,1955.4,No,25-48,57.51176470588236,-0.9382352941176464,4,1,0,1,1,28.435000000000002,0.5333333333333334
8905-IAZPF,Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.65,6744.2,No,61-72,96.34571428571428,0.6957142857142742,4,1,1,1,0,50.394999999999996,0.8333333333333333
5394-MEITZ,Female,0,Yes,Yes,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,4946.7,No,49-60,81.09344262295082,0.4934426229508233,6,1,1,2,0,43.779999999999994,0.9333333333333333
6859-QNXIQ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.1,8248.5,No,61-72,112.9931506849315,-0.10684931506848727,8,1,1,2,0,57.53,1.0
2782-LFZVW,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.95,601.6,No,0-12,50.13333333333333,-8.81666666666667,3,0,1,0,1,21.585,0.2611111111111111
2866-IKBTM,Female,0,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,19.55,19.55,No,0-12,9.775,-9.775,1,0,0,0,1,6.365,0.20555555555555557
1342-JPNKI,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,0-12,75.82727272727273,-10.222727272727269,3,0,1,0,0,29.415,0.35555555555555557
2817-NTQDO,Male,0,No,No,13,No,No_phone_service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,Yes,13-24,42.642857142857146,-2.9071428571428513,3,1,1,0,0,18.165,0.37222222222222223
7129-AZJDE,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.95,2647.2,No,25-48,75.63428571428571,-3.315714285714293,2,0,1,1,0,34.485,0.6388888888888888
6986-IJDHX,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,Yes,25-48,81.65,-4.6499999999999915,3,1,1,0,1,38.19,0.4166666666666667
2560-PPCHE,Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.05,6744.25,No,61-72,102.18560606060606,-2.864393939393935,6,1,1,1,0,52.415000000000006,0.8111111111111111
4676-MQUEA,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),101.9,5265.5,No,49-60,103.24509803921569,1.345098039215685,6,1,1,1,0,46.970000000000006,0.7277777777777779
8138-EALND,Male,0,No,No,15,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,19.75,311.6,No,13-24,19.475,-0.2749999999999986,1,0,0,0,1,10.625,0.2833333333333333
3580-HYCSP,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.3,7966.9,No,61-72,109.13561643835617,-1.164383561643831,7,1,1,2,0,56.489999999999995,1.0
1352-HNSAW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.6,8220.4,No,61-72,112.60821917808218,-2.991780821917814,8,1,1,2,0,58.28,1.0
2075-PUEPR,Male,0,Yes,Yes,55,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Bank transfer (automatic),19.35,1153.25,No,49-60,20.59375,1.2437499999999986,1,0,0,2,0,22.904999999999998,0.9055555555555557
1982-FEBTD,Female,0,Yes,Yes,23,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,Yes,Credit card (automatic),25.6,514.75,No,13-24,21.447916666666668,-4.152083333333334,2,0,0,2,0,15.379999999999999,0.7277777777777777
5301-GAUUY,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes,25-48,78.67121212121212,-1.6787878787878725,3,1,0,0,0,34.305,0.47777777777777775
5791-KAJFD,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),68.75,3808.0,No,49-60,66.80701754385964,-1.9429824561403564,5,1,1,1,0,38.625,0.7611111111111111
2654-VBVPB,Female,0,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Bank transfer (automatic),19.9,19.9,No,0-12,9.95,-9.95,1,0,0,0,0,6.47,0.3055555555555555
1154-HYWWO,Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,70.6,2708.2,No,25-48,69.44102564102563,-1.158974358974362,5,1,1,1,1,33.78,0.5611111111111111
2501-XWWTZ,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,760.05,No,0-12,63.3375,-6.862500000000004,1,0,0,0,3,24.56,0.061111111111111116
3716-UVSPD,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.3,49.3,No,0-12,24.65,-24.65,2,1,0,0,3,15.49,0.005555555555555556
6815-ABQFQ,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,107.25,6033.3,No,49-60,105.84736842105264,-1.4026315789473642,6,1,1,1,3,50.375,0.46111111111111114
7343-EOBEU,Male,0,Yes,No,3,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Mailed check,23.6,89.05,No,0-12,22.2625,-1.3375000000000021,2,0,0,0,1,8.38,0.21666666666666667
3701-SFMUH,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.7,516.15,No,0-12,64.51875,-5.181250000000006,4,1,1,0,0,23.810000000000002,0.3388888888888889
6103-LIANB,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),99.5,5861.75,No,49-60,97.69583333333334,-1.80416666666666,5,1,1,2,0,48.949999999999996,0.9277777777777778
7319-VENRZ,Male,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.3,445.95,No,0-12,55.74375,-8.556249999999999,4,1,1,0,0,22.19,0.3388888888888889
5846-NEQVZ,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),70.85,4973.4,No,61-72,69.07499999999999,-1.7750000000000057,5,1,1,2,0,43.955,0.9944444444444445
6967-QIQRV,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,101.9,1667.25,No,13-24,104.203125,2.3031249999999943,5,1,1,1,3,36.27,0.23333333333333334
5781-RFZRP,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.5,5357.75,No,61-72,74.41319444444444,0.9131944444444429,6,1,1,2,0,44.95,0.9944444444444445
0939-YAPAF,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,Yes,25-48,97.98888888888888,-2.26111111111112,5,1,1,0,3,41.575,0.19444444444444445
0308-IVGOK,Female,0,No,No,11,No,No_phone_service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.4,422.6,No,0-12,35.21666666666667,-5.18333333333333,3,1,0,1,0,16.22,0.5111111111111111
7293-LSCDV,Female,0,Yes,Yes,60,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,Yes,Credit card (automatic),19.25,1103.25,No,49-60,18.08606557377049,-1.1639344262295097,1,0,0,2,0,24.374999999999996,0.9333333333333333
7025-WCBNE,Male,1,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.6,2754.0,No,25-48,57.375,-2.2250000000000014,4,1,0,2,0,33.17999999999999,0.8611111111111112
5756-JYOJT,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),64.9,697.25,No,0-12,58.104166666666664,-6.795833333333341,4,1,1,1,0,23.770000000000003,0.5111111111111111
